22	4000	1
22	2419	1
22	3433	1
22	1194	1
22	2121	1
22	5372	2
22	799	1
22	2866	1
22	618	1
22	4866	1
23	3951	1
23	4837	1
23	3595	1
23	3172	1
23	2370	1
23	457	1
23	642	1
23	1324	1
23	1954	1
23	1361	1
23	1678	1
23	2484	1
23	1851	1
23	1082	1
23	4033	1
23	1696	1
23	2448	1
23	1179	1
23	1020	1
23	4222	1
23	3119	1
23	943	1
24	3951	1
24	3278	1
24	4224	1
24	5114	1
24	417	1
24	2593	1
24	1084	1
24	642	1
24	5480	1
24	4579	1
24	1829	2
24	2022	1
24	1166	2
24	962	1
24	1420	3
24	4174	2
24	1376	1
24	2044	2
24	4351	1
24	828	2
24	1827	2
24	618	1
24	4221	1
24	4535	1
24	3091	1
24	2469	1
24	5629	1
24	2780	1
24	602	1
24	1690	1
24	740	1
24	1422	1
24	2114	1
24	5027	1
24	2072	2
24	2376	1
24	534	1
24	4038	1
24	1672	1
24	1852	1
25	3951	1
25	4843	1
25	1046	1
25	4207	1
25	3157	1
25	4682	1
25	2838	1
25	2582	1
25	3452	3
25	1244	1
25	4482	2
25	828	1
25	4462	1
25	4215	1
25	4641	2
25	4923	1
25	4649	1
25	3943	1
25	1690	1
25	5036	1
25	1849	1
25	5406	1
25	4642	1
25	817	1
25	1701	1
25	2138	3
25	886	3
25	2981	3
25	3035	3
25	2322	1
25	2176	1
25	3056	1
25	1434	1
25	1792	1
25	2219	1
25	823	1
25	3565	1
25	1932	1
25	3532	1
25	2085	1
25	624	1
25	5622	1
25	5609	1
25	572	1
25	4221	1
26	3951	1
26	4807	1
26	4944	1
26	5182	1
26	3173	1
26	4299	1
26	2762	1
26	5529	1
26	3202	1
26	597	1
26	1240	1
26	4107	1
26	3189	1
26	1691	1
26	708	1
26	4314	1
26	5625	1
26	3190	1
26	2874	1
26	4749	1
26	4248	1
26	4775	1
26	354	1
26	476	1
26	2311	1
26	1690	1
27	3951	1
27	4207	1
27	5551	1
27	1646	1
27	3691	1
27	1174	1
27	1360	1
27	1598	1
27	828	2
27	4572	2
27	1570	1
27	2390	1
27	3127	1
27	3725	1
27	2655	1
27	4605	1
27	3497	1
27	4318	1
27	1364	1
27	1795	1
27	669	1
27	855	1
27	4802	1
27	3233	1
27	1932	1
27	2406	1
27	4294	1
27	2607	1
27	1468	1
27	4493	1
28	3951	1
28	3278	1
28	4224	1
28	4105	1
28	4584	1
28	2980	1
28	1048	1
28	699	1
28	3455	1
28	4351	2
28	2044	1
28	4110	1
28	2933	1
28	4999	3
28	703	1
28	1877	1
28	5662	1
28	1690	1
28	2137	1
28	1395	1
28	3982	1
28	4749	1
28	4249	1
28	2768	1
28	1180	1
28	2093	1
28	4700	1
28	5246	1
28	979	1
28	4656	2
28	2075	1
28	644	2
28	3252	1
28	4047	1
28	4314	1
28	777	1
28	4389	1
28	5629	1
28	3056	1
28	4646	1
28	2970	1
28	4284	1
28	4259	1
28	1326	1
28	759	1
28	5167	1
28	4649	1
28	4354	1
28	4948	1
28	2939	1
28	4398	1
28	2136	1
28	4475	1
28	4937	1
28	5421	1
28	1415	1
29	3951	1
29	4845	1
29	4190	1
29	3287	1
29	302	1
29	2243	1
29	2531	1
29	3452	1
29	2126	1
29	2202	1
29	3105	1
29	4850	3
29	5108	1
29	4690	1
29	5507	2
29	2521	1
29	450	1
29	2135	1
29	641	2
29	411	1
29	3084	1
29	2630	1
29	3423	1
29	4889	1
29	1735	1
29	2047	1
29	4999	1
29	1326	1
29	2551	1
29	5381	1
29	935	1
29	1851	1
29	2271	1
29	2199	1
29	5623	1
30	3349	1
30	3191	1
30	1127	1
30	5351	1
30	277	1
30	245	1
30	449	1
30	4633	1
30	923	1
30	281	1
30	3157	2
30	930	1
30	3147	1
30	3263	1
30	5177	1
30	2070	1
30	5089	1
30	5628	1
30	3011	1
30	1519	1
30	4780	1
30	3589	1
30	2919	1
30	3109	1
30	5423	1
30	4843	1
30	5142	1
30	2982	1
30	5451	1
30	4836	1
30	1301	1
30	4890	1
30	3500	1
30	1187	1
30	1567	1
30	1490	1
30	2410	1
30	1918	1
30	1568	1
30	5483	1
30	3914	1
30	994	1
30	4122	1
30	361	1
30	3584	1
30	4040	1
30	3879	1
30	4850	1
30	1712	1
30	3688	1
30	3586	1
30	3720	1
30	2682	1
30	288	1
30	5131	1
30	3988	1
30	4435	1
30	4322	1
30	4171	1
30	4325	1
30	3138	1
30	1368	1
30	3902	1
30	1579	1
30	2932	1
30	1338	1
30	4209	1
30	4792	1
30	1972	1
30	3569	1
30	2667	1
30	295	1
30	3044	1
30	1174	1
30	5390	1
30	1500	1
30	1742	1
30	712	1
30	3152	1
30	3989	1
30	3376	1
30	5264	1
30	4127	1
30	3145	1
30	771	1
30	539	1
30	2349	1
30	5667	1
30	4199	1
30	2945	1
30	954	1
31	3951	1
31	1129	1
31	3141	1
31	2959	1
31	3454	1
31	4222	1
31	3119	1
31	943	1
31	272	1
31	4896	1
31	3973	1
31	3734	1
31	4509	1
31	984	1
31	1006	2
31	4749	2
31	3266	2
31	2866	1
31	5285	1
31	3248	1
31	274	1
31	1729	1
31	477	1
31	4499	1
31	5247	1
31	1240	1
31	5515	1
31	882	1
31	1748	1
31	2452	1
32	3951	1
32	4571	1
32	2581	1
32	1576	1
32	5540	1
32	1308	1
32	3029	1
32	2229	1
32	4686	1
32	642	1
32	2127	1
32	4690	1
32	4386	1
32	5108	1
32	3556	1
32	4181	1
32	5039	1
32	5161	1
32	3145	1
32	1133	1
32	2196	1
32	4354	1
